x,y,z,lithology_index,density_true,density_inverted,density_residual,resistivity_log10_true,resistivity_log10_inverted,chargeability_mrad,magnetic_susceptibility,gravity_proxy_mgal,magnetic_proxy_nt,display_contrast_index
150.000,450.000,-180.000,2,2.037174,2.088727,0.051553,1.812527,1.736627,13.927162,0.00657174,-3.509416,5.814896,1.882229
200.000,450.000,-180.000,2,2.016244,2.081760,0.065517,1.794213,1.729167,14.869025,0.00636244,-3.784999,5.406756,1.824671
250.000,450.000,-180.000,2,2.000164,2.070432,0.070268,1.780143,1.718433,15.592635,0.00620164,-3.996721,5.093191,1.780450
300.000,450.000,-180.000,2,1.995910,2.068032,0.072122,1.776422,1.716697,15.784027,0.00615911,-4.052721,5.010259,1.768754
350.000,450.000,-180.000,2,2.005636,2.092429,0.086793,1.785061,1.746665,15.348833,0.00626846,-3.925136,5.219916,1.795757
400.000,450.000,-180.000,2,2.051757,2.274126,0.222369,1.851423,1.964400,13.770943,0.00917204,-3.412865,10.158216,1.974602
450.000,450.000,-180.000,7,3.158266,2.754231,-0.404035,3.015161,2.512143,2.000000,0.03295924,7.355906,48.788545,8.038611
500.000,450.000,-180.000,2,2.154012,2.355268,0.201256,2.001830,2.062195,10.604258,0.01633658,-2.294255,22.317054,2.384324
550.000,450.000,-180.000,2,2.003151,2.090092,0.086940,1.681543,1.673514,20.158437,0.00709164,-3.716546,6.778079,1.750749
600.000,450.000,-180.000,2,1.929703,2.035894,0.106191,1.502771,1.560131,28.597019,0.00701662,-4.407306,6.647068,1.500685
650.000,450.000,-180.000,2,2.054566,2.092413,0.037847,1.788695,1.686731,15.103853,0.00715360,-3.188719,6.826553,1.915439
700.000,450.000,-180.000,2,2.083546,2.142047,0.058501,1.850656,1.750274,12.402410,0.00738668,-2.897778,7.110630,2.011167
750.000,450.000,-180.000,2,2.086795,2.198399,0.111604,1.852886,1.701791,12.570277,0.00763567,-2.856557,7.409939,2.021379
800.000,450.000,-180.000,3,2.357664,2.259813,-0.097851,1.453280,1.616641,18.636364,0.01271254,-0.235179,12.252228,3.024092
850.000,450.000,-180.000,3,2.355889,2.253418,-0.102471,1.452523,1.618721,18.488107,0.01254693,-0.258431,12.054204,3.018508
900.000,450.000,-180.000,2,2.083098,2.188277,0.105180,1.851328,1.703188,12.256647,0.00728766,-2.904977,6.994098,2.009737
950.000,450.000,-180.000,2,2.081117,2.142020,0.060902,1.850480,1.762955,12.092470,0.00710374,-2.930910,6.774126,2.003514
1000.000,450.000,-180.000,2,2.080277,2.128803,0.048526,1.850120,1.777929,12.022828,0.00702572,-2.941913,6.680807,2.000873
1050.000,450.000,-180.000,2,2.080048,2.124988,0.044941,1.850021,1.771376,12.003862,0.00700442,-2.944918,6.655310,2.000151
1100.000,450.000,-180.000,2,2.080006,2.124623,0.044617,1.850003,1.770865,12.000448,0.00700053,-2.945467,6.650647,2.000019
1150.000,450.000,-180.000,2,2.080001,2.124492,0.044492,1.850000,1.770680,12.000036,0.00700005,-2.945536,6.650056,2.000002
1200.000,450.000,-180.000,2,2.080000,2.123787,0.043787,1.850000,1.770241,12.000002,0.00700000,-2.945542,6.650003,2.000000
0.000,500.000,-180.000,2,2.070368,2.116148,0.045780,1.841572,1.762909,12.433445,0.00690368,-3.072366,6.462174,1.973512
50.000,500.000,-180.000,2,2.055904,2.103809,0.047906,1.828916,1.751013,13.084334,0.00675904,-3.262811,6.180122,1.933735
100.000,500.000,-180.000,2,2.029296,2.083710,0.054414,1.805634,1.731754,14.281676,0.00649296,-3.613144,5.661274,1.860564
150.000,500.000,-180.000,2,1.990258,2.073442,0.083184,1.771476,1.720234,16.038384,0.00610258,-4.127144,4.900034,1.753210
200.000,500.000,-180.000,2,1.946399,2.120108,0.173709,1.733099,1.757124,18.012066,0.00566399,-4.704629,4.044772,1.632596
250.000,500.000,-180.000,2,1.912702,2.132757,0.220054,1.703615,1.765824,19.528395,0.00532702,-5.148295,3.387695,1.539931
300.000,500.000,-180.000,2,1.903790,2.127694,0.223904,1.695816,1.761281,19.929461,0.00523790,-5.265644,3.213901,1.515422
350.000,500.000,-180.000,2,1.923916,2.136901,0.212985,1.713453,1.775532,19.024285,0.00544163,-5.000745,3.610449,1.570822
400.000,500.000,-180.000,2,1.974748,2.206456,0.231707,1.768524,1.887401,16.939474,0.00694477,-4.370139,6.246812,1.731797
450.000,500.000,-180.000,7,3.073494,2.590887,-0.482608,2.896283,2.359094,4.043969,0.02791233,6.403025,40.191291,7.716069
500.000,500.000,-180.000,2,2.193038,2.473360,0.280323,2.093328,2.238393,9.816557,0.02191261,-1.987389,31.650259,2.603174
550.000,500.000,-180.000,2,2.016054,2.132415,0.116361,1.722999,1.745530,18.423906,0.00735480,-3.623287,7.200877,1.803767
600.000,500.000,-180.000,2,1.919190,2.034222,0.115032,1.483853,1.550139,29.467682,0.00694659,-4.521951,6.538562,1.467667
650.000,500.000,-180.000,2,2.039579,2.083620,0.044041,1.757922,1.662439,16.427701,0.00701276,-3.342058,6.650228,1.866359
700.000,500.000,-180.000,2,2.079490,2.129803,0.050312,1.847978,1.744845,12.184861,0.00707279,-2.949430,6.733099,1.998448
750.000,500.000,-180.000,2,2.081256,2.168878,0.087623,1.850483,1.722344,12.119283,0.00712644,-2.929100,6.800356,2.003993
800.000,500.000,-180.000,2,2.081518,2.190908,0.109390,1.850641,1.693623,12.128516,0.00714275,-2.925666,6.820606,2.004780
850.000,500.000,-180.000,2,2.081182,2.166428,0.085246,1.850508,1.727953,12.098034,0.00711001,-2.930061,6.781674,2.003723
900.000,500.000,-180.000,2,2.080639,2.138436,0.057798,1.850286,1.766548,12.051491,0.00705914,-2.937176,6.721190,2.002032
950.000,500.000,-180.000,2,2.080264,2.128982,0.048719,1.850141,1.778520,12.018548,0.00702404,-2.942082,6.679770,2.000885
1000.000,500.000,-180.000,2,2.080103,2.127983,0.047880,1.850078,1.778093,12.004579,0.00700906,-2.944181,6.662047,2.000392
1050.000,500.000,-180.000,2,2.080040,2.124913,0.044872,1.850039,1.771428,12.000774,0.00700342,-2.945006,6.654874,2.000171
1100.000,500.000,-180.000,2,2.080012,2.124608,0.044596,1.850013,1.770799,12.000090,0.00700099,-2.945384,6.651464,2.000053
1150.000,500.000,-180.000,2,2.080002,2.124408,0.044406,1.850002,1.770543,12.000007,0.00700018,-2.945514,6.650263,2.000010
1200.000,500.000,-180.000,2,2.080000,2.122846,0.042846,1.850000,1.769213,12.000000,0.00700002,-2.945540,6.650026,2.000001
0.000,550.000,-180.000,2,2.064361,2.111458,0.047097,1.836315,1.758222,12.703776,0.00684361,-3.151462,6.345031,1.956991
50.000,550.000,-180.000,2,2.040875,2.092670,0.051795,1.815766,1.740286,13.760609,0.00660875,-3.460684,5.887070,1.892407
100.000,550.000,-180.000,2,1.997673,2.070585,0.072912,1.777964,1.718242,15.704707,0.00617673,-4.029513,5.044627,1.773601
150.000,550.000,-180.000,2,1.934288,2.113477,0.179189,1.722502,1.750572,18.557034,0.00554288,-4.864082,3.808618,1.599292
200.000,550.000,-180.000,6,2.733074,2.360832,-0.372242,2.410190,1.956600,15.761658,0.00683074,2.608268,4.319948,5.403454
250.000,550.000,-180.000,6,2.678362,2.479013,-0.199349,2.362317,2.053957,18.223689,0.00628362,1.887896,3.253068,5.252997
300.000,550.000,-180.000,6,2.663891,2.487556,-0.176336,2.349655,2.060490,18.874890,0.00613891,1.697360,2.970881,5.213201
350.000,550.000,-180.000,6,2.696530,2.425723,-0.270807,2.378218,2.012600,17.406237,0.00646573,2.127086,3.608053,5.302967
400.000,550.000,-180.000,2,1.894984,2.235782,0.340798,1.691820,1.881926,20.396686,0.00549817,-5.395136,3.618226,1.498624
450.000,550.000,-180.000,2,2.098040,2.398569,0.300529,1.996534,2.127820,13.689592,0.01945963,-3.185532,27.307996,2.311112
500.000,550.000,-180.000,7,3.098153,2.665266,-0.432887,2.931060,2.415525,3.256450,0.02950741,6.678133,42.904336,7.812008
550.000,550.000,-180.000,2,2.029919,2.231791,0.201871,1.766318,1.835635,16.949312,0.00816143,-3.526531,8.531153,1.868384
600.000,550.000,-180.000,2,1.915703,2.068889,0.153186,1.481654,1.520213,29.578536,0.00690213,-4.569847,6.457195,1.458421
650.000,550.000,-180.000,2,2.022198,2.108389,0.086191,1.719776,1.590806,18.216144,0.00697138,-3.515493,6.591342,1.809209
700.000,550.000,-180.000,2,2.077603,2.174359,0.096755,1.845470,1.662951,12.228577,0.00700045,-2.971371,6.644092,1.992491
750.000,550.000,-180.000,3,2.349965,2.240056,-0.109909,1.449893,1.610351,18.022124,0.01201285,-0.336001,11.413954,2.999964
800.000,550.000,-180.000,3,2.350149,2.238560,-0.111589,1.450053,1.617022,18.016293,0.01201672,-0.333588,11.419926,3.000494
850.000,550.000,-180.000,2,2.080187,2.163678,0.083490,1.850118,1.727035,12.011531,0.00701724,-2.943076,6.672023,2.000671
900.000,550.000,-180.000,2,2.080306,2.131888,0.051582,1.850297,1.774487,12.005965,0.00702590,-2.941484,6.686929,2.001293
950.000,550.000,-180.000,2,2.080551,2.129019,0.048468,1.850608,1.779411,12.002141,0.00704536,-2.938221,6.717545,2.002468
1000.000,550.000,-180.000,2,2.080638,2.126270,0.045632,1.850721,1.773241,12.000528,0.00705229,-2.937053,6.728548,2.002892
1050.000,550.000,-180.000,2,2.080411,2.125560,0.045149,1.850467,1.772007,12.000089,0.00703366,-2.940072,6.700650,2.001868
1100.000,550.000,-180.000,2,2.080144,2.124908,0.044764,1.850163,1.771109,12.000010,0.00701176,-2.943630,6.667707,2.000653
1150.000,550.000,-180.000,2,2.080027,2.124420,0.044393,1.850031,1.770575,12.000001,0.00700222,-2.945182,6.653343,2.000123
1200.000,550.000,-180.000,2,2.080003,2.121866,0.041863,1.850003,1.768303,12.000000,0.00700023,-2.945506,6.650341,2.000013
0.000,600.000,-180.000,2,2.060324,2.108466,0.048142,1.832784,1.755323,12.885411,0.00680324,-3.204607,6.266322,1.945892
50.000,600.000,-180.000,2,2.030778,2.085442,0.054664,1.806931,1.733334,14.214998,0.00650778,-3.593635,5.690168,1.864639
100.000,600.000,-180.000,2,1.976426,2.056886,0.080461,1.759373,1.705060,16.660841,0.00596426,-4.309270,4.630302,1.715171
150.000,600.000,-180.000,2,1.896682,2.124918,0.228236,1.689597,1.757955,20.249316,0.00516682,-5.359231,3.075297,1.495875
200.000,600.000,-180.000,6,2.677089,2.479241,-0.197848,2.361203,2.054010,18.281009,0.00627089,1.871125,3.228229,5.249494
250.000,600.000,-180.000,6,2.608257,2.575280,-0.032976,2.300974,2.131991,21.378457,0.00558257,0.964835,1.886002,5.060205
300.000,600.000,-180.000,6,2.590051,2.573607,-0.016443,2.285044,2.129517,22.197724,0.00540051,0.725123,1.530986,5.010139
350.000,600.000,-180.000,6,2.631108,2.554583,-0.076524,2.320970,2.116819,20.350175,0.00581114,1.265704,2.331705,5.123047
400.000,600.000,-180.000,6,2.713526,2.369101,-0.344425,2.394199,1.980607,16.662615,0.00673985,2.346822,4.111725,5.351925
450.000,600.000,-180.000,2,2.012519,2.354078,0.341559,1.869028,2.044477,16.530278,0.01365745,-4.119183,17.459505,1.970577
500.000,600.000,-180.000,7,3.122061,2.757705,-0.364356,2.990525,2.486237,2.881286,0.03330908,6.852858,49.260864,7.953936
550.000,600.000,-180.000,2,2.054420,2.315226,0.260806,1.824118,1.828700,15.407827,0.01004792,-3.314702,11.687796,1.980330
600.000,600.000,-180.000,3,2.190969,2.159615,-0.031354,1.097769,1.406550,34.828526,0.01189037,-1.918302,11.180778,2.477744
650.000,600.000,-180.000,3,2.272674,2.197981,-0.074693,1.275512,1.425260,26.322821,0.01195950,-1.097278,11.320836,2.744625
700.000,600.000,-180.000,3,2.345825,2.255900,-0.089924,1.441814,1.527574,18.394072,0.01198985,-0.379646,11.379754,2.986709
750.000,600.000,-180.000,3,2.349764,2.289044,-0.060720,1.449773,1.535101,18.012851,0.01199884,-0.338615,11.396897,2.999354
800.000,600.000,-180.000,3,2.350012,2.269805,-0.080207,1.450017,1.569813,18.002980,0.01200431,-0.335380,11.405949,3.000118
850.000,600.000,-180.000,2,2.080345,2.187414,0.107069,1.850388,1.692511,12.001062,0.00702884,-2.940952,6.693137,2.001569
900.000,600.000,-180.000,2,2.081423,2.138773,0.057349,1.851614,1.768067,12.000434,0.00711656,-2.926611,6.825351,2.006464
950.000,600.000,-180.000,2,2.083168,2.132231,0.049063,1.853599,1.782648,12.000146,0.00725925,-2.903395,7.040269,2.014399
1000.000,600.000,-180.000,2,2.083811,2.130051,0.046240,1.854331,1.777349,12.000035,0.00731184,-2.894840,7.119487,2.017324
1050.000,600.000,-180.000,2,2.082474,2.128235,0.045761,1.852811,1.774970,12.000006,0.00720241,-2.912632,6.954743,2.011245
1100.000,600.000,-180.000,2,2.080866,2.126054,0.045188,1.850984,1.772403,12.000001,0.00707087,-2.934019,6.756705,2.003937
1150.000,600.000,-180.000,2,2.080164,2.124678,0.044514,1.850186,1.770883,12.000000,0.00701339,-2.943366,6.670154,2.000744
1200.000,600.000,-180.000,2,2.080017,2.121281,0.041264,1.850019,1.767802,12.000000,0.00700136,-2.945321,6.652053,2.000076
0.000,650.000,-180.000,2,2.060820,2.108838,0.048019,1.833217,1.755683,12.863109,0.00680820,-3.198082,6.275986,1.947254
50.000,650.000,-180.000,2,2.032018,2.086328,0.054310,1.808015,1.734187,14.159207,0.00652018,-3.577311,5.714344,1.868048
100.000,650.000,-180.000,2,1.979035,2.058636,0.079601,1.761655,1.706754,16.543446,0.00599035,-4.274921,4.681173,1.722345
150.000,650.000,-180.000,2,1.901299,2.127864,0.226565,1.693637,1.760822,20.041535,0.00521299,-5.298436,3.165335,1.508573
200.000,650.000,-180.000,6,2.683963,2.483478,-0.200484,2.367217,2.058147,17.971681,0.00633963,1.961632,3.362272,5.268397
250.000,650.000,-180.000,6,2.616864,2.580400,-0.036464,2.308506,2.136990,20.991111,0.00566864,1.078169,2.053852,5.083877
300.000,650.000,-180.000,6,2.599117,2.578490,-0.020626,2.292977,2.134122,21.789743,0.00549117,0.844495,1.707778,5.035071
350.000,650.000,-180.000,6,2.639139,2.541651,-0.097488,2.327997,2.104854,19.988745,0.00589140,1.371454,2.488225,5.145133
400.000,650.000,-180.000,6,2.718650,2.372986,-0.345664,2.397856,1.957652,16.416260,0.00671349,2.417296,4.083313,5.364362
450.000,650.000,-180.000,2,1.976621,2.347468,0.370848,1.799620,1.966652,17.418762,0.00972993,-4.453070,10.858184,1.795860
500.000,650.000,-180.000,7,3.129462,2.798134,-0.331328,3.002294,2.462928,2.631334,0.03385180,6.931322,50.179724,7.984424
550.000,650.000,-180.000,3,2.369176,2.411660,0.042484,1.509777,1.795857,19.447318,0.01855533,-0.268991,22.344283,3.175653
600.000,650.000,-180.000,3,2.205859,2.218856,0.012998,1.131729,1.360673,33.247428,0.01195491,-1.773229,11.290332,2.528002
650.000,650.000,-180.000,3,2.252398,2.222137,-0.030261,1.228055,1.348601,28.582088,0.01196032,-1.292935,11.322613,2.676978
700.000,650.000,-180.000,3,2.343342,2.277927,-0.065415,1.435993,1.476981,18.670523,0.01198957,-0.403569,11.379623,2.978419
750.000,650.000,-180.000,3,2.349748,2.299475,-0.050272,1.449740,1.516618,18.013668,0.01199842,-0.338761,11.396577,2.999306
800.000,650.000,-180.000,3,2.350081,2.293745,-0.056335,1.450103,1.534640,18.001994,0.01200972,-0.334465,11.414424,3.000444
850.000,650.000,-180.000,3,2.350941,2.245051,-0.105890,1.451071,1.610162,18.000336,0.01207749,-0.323023,11.516623,3.004289
900.000,650.000,-180.000,2,2.083918,2.165097,0.081178,1.854453,1.735853,12.000056,0.00732066,-2.893417,7.132758,2.017812
950.000,650.000,-180.000,2,2.088744,2.137951,0.049208,1.859936,1.778545,12.000010,0.00771539,-2.829227,7.727054,2.039743
1000.000,650.000,-180.000,2,2.090522,2.136586,0.046063,1.861957,1.784737,12.000002,0.00786092,-2.805563,7.946167,2.047829
1050.000,650.000,-180.000,2,2.086831,2.132820,0.045990,1.857762,1.780308,12.000000,0.00755886,-2.854676,7.491400,2.031048
1100.000,650.000,-180.000,2,2.082392,2.127998,0.045606,1.852718,1.774641,12.000000,0.00719569,-2.913725,6.944619,2.010872
1150.000,650.000,-180.000,2,2.080452,2.125203,0.044752,1.850513,1.771483,12.000000,0.00703696,-2.939533,6.705646,2.002053
1200.000,650.000,-180.000,2,2.080046,2.121448,0.041402,1.850052,1.767974,12.000000,0.00700377,-2.944931,6.655669,2.000209
0.000,700.000,-180.000,2,2.065513,2.112329,0.046816,1.837324,1.759038,12.651925,0.00685513,-3.136291,6.367499,1.960160
50.000,700.000,-180.000,2,2.043758,2.094784,0.051026,1.818288,1.742319,13.630895,0.00663758,-3.422731,5.943279,1.900334
100.000,700.000,-180.000,2,2.003739,2.074764,0.071025,1.783271,1.722281,15.431761,0.00623739,-3.949651,5.162904,1.790281
150.000,700.000,-180.000,2,1.945024,2.120518,0.175495,1.731896,1.757407,18.073942,0.00565024,-4.722733,4.017959,1.628815
200.000,700.000,-180.000,6,2.749056,2.370937,-0.378120,2.424174,1.966436,15.042464,0.00699056,2.818699,4.631599,5.447405
250.000,700.000,-180.000,6,2.698375,2.491159,-0.207216,2.379829,2.065671,17.323103,0.00648375,2.151401,3.643322,5.308033
300.000,700.000,-180.000,6,2.684971,2.483119,-0.201851,2.368099,2.057130,17.926327,0.00634971,1.974902,3.381925,5.271169
350.000,700.000,-180.000,6,2.715200,2.378552,-0.336648,2.394550,1.944570,16.565997,0.00665200,2.372925,3.971403,5.354300
400.000,700.000,-180.000,2,1.905096,2.236886,0.331790,1.697023,1.743650,19.871888,0.00525695,-5.248675,3.249282,1.519142
450.000,700.000,-180.000,3,2.258782,2.344915,0.086133,1.387868,1.807288,22.443135,0.01274859,-1.601170,12.367668,2.784518
500.000,700.000,-180.000,7,3.116914,2.805347,-0.311566,2.961386,2.409352,2.614855,0.03090218,6.875585,45.264483,7.889847
550.000,700.000,-180.000,3,2.435035,2.532413,0.097379,1.625644,1.931610,17.017621,0.02377647,0.396716,31.155354,3.458845
600.000,700.000,-180.000,3,2.229244,2.256075,0.026831,1.180769,1.402450,31.023973,0.01218734,-1.536324,11.689856,2.606833
650.000,700.000,-180.000,3,2.232981,2.219069,-0.013912,1.181330,1.327258,30.803998,0.01197029,-1.477231,11.341978,2.611690
700.000,700.000,-180.000,3,2.339556,2.273171,-0.066385,1.426784,1.454269,19.108172,0.01199212,-0.439275,11.384610,2.965648
750.000,700.000,-180.000,3,2.349766,2.298654,-0.051112,1.449697,1.513309,18.015598,0.01199914,-0.338380,11.397927,2.999336
800.000,700.000,-180.000,3,2.350123,2.299233,-0.050890,1.450149,1.525624,18.001482,0.01201245,-0.333897,11.418603,3.000620
850.000,700.000,-180.000,3,2.351193,2.271610,-0.079582,1.451357,1.570954,18.000233,0.01209795,-0.319676,11.547445,3.005430
900.000,700.000,-180.000,2,2.084953,2.189925,0.104972,1.855629,1.691906,12.000031,0.00740533,-2.879647,7.260248,2.022517
950.000,700.000,-180.000,2,2.091053,2.145551,0.054498,1.862560,1.772339,12.000004,0.00790433,-2.798507,8.011516,2.050240
1000.000,700.000,-180.000,2,2.093302,2.144919,0.051618,1.865115,1.798340,12.000000,0.00808831,-2.768592,8.288507,2.060461
1050.000,700.000,-180.000,2,2.088635,2.134672,0.046038,1.859812,1.782601,12.000000,0.00770647,-2.830676,7.713629,2.039248
1100.000,700.000,-180.000,2,2.083023,2.128753,0.045730,1.853436,1.775536,12.000000,0.00724737,-2.905322,7.022434,2.013743
1150.000,700.000,-180.000,2,2.080571,2.125457,0.044886,1.850649,1.771760,12.000000,0.00704672,-2.937946,6.720344,2.002596
1200.000,700.000,-180.000,2,2.080058,2.122225,0.042167,1.850066,1.768668,12.000000,0.00700476,-2.944769,6.657167,2.000264
0.000,750.000,-180.000,2,2.071521,2.116961,0.045440,1.842581,1.763473,12.381540,0.00691521,-3.057178,6.484666,1.976684
50.000,750.000,-180.000,2,2.058789,2.106018,0.047228,1.831441,1.753080,12.954483,0.00678789,-3.224817,6.236391,1.941670
100.000,750.000,-180.000,2,2.035368,2.088129,0.052761,1.810947,1.736007,14.008442,0.00655368,-3.533198,5.779675,1.877262
150.000,750.000,-180.000,2,2.001005,2.080897,0.079893,1.780879,1.727437,15.554781,0.00621005,-3.985645,5.109595,1.782763
200.000,750.000,-180.000,2,1.962398,2.130879,0.168481,1.747098,1.767461,17.292112,0.00582398,-4.493976,4.356752,1.676593
250.000,750.000,-180.000,2,1.932736,2.146167,0.213431,1.721144,1.777944,18.626859,0.00552736,-4.884513,3.778361,1.595025
300.000,750.000,-180.000,2,1.924891,2.151811,0.226920,1.714280,1.756393,18.979896,0.00544891,-4.987809,3.625378,1.573451
350.000,750.000,-180.000,2,1.942583,2.171024,0.228441,1.729760,1.676202,18.183761,0.00562583,-4.754866,3.970370,1.622103
400.000,750.000,-180.000,3,2.247611,2.204460,-0.043151,1.360422,1.560955,22.607731,0.01097725,-1.683707,9.405307,2.718455
450.000,750.000,-180.000,3,2.292814,2.351735,0.058921,1.406670,1.698048,20.701683,0.01205811,-1.112986,11.326654,2.856155
500.000,750.000,-180.000,7,3.085717,2.740305,-0.345412,2.881229,2.323129,3.003686,0.02562009,6.657946,36.436911,7.698242
550.000,750.000,-180.000,7,3.109906,2.742519,-0.367387,2.904737,2.301987,2.484694,0.02690215,6.957689,38.645267,7.782469
600.000,750.000,-180.000,3,2.259216,2.339444,0.080228,1.242112,1.559248,28.430052,0.01278834,-1.232715,12.712109,2.711909
650.000,750.000,-180.000,3,2.215967,2.221469,0.005502,1.139809,1.327083,32.777917,0.01198417,-1.637342,11.368675,2.554271
700.000,750.000,-180.000,3,2.333712,2.267528,-0.066184,1.412670,1.440100,19.779154,0.01199539,-0.494614,11.390992,2.945978
750.000,750.000,-180.000,3,2.349743,2.294708,-0.055035,1.449543,1.503685,18.022435,0.01199949,-0.338362,11.398777,2.999212
800.000,750.000,-180.000,3,2.350071,2.299013,-0.051058,1.450086,1.514220,18.000880,0.01200720,-0.334594,11.410762,3.000358
850.000,750.000,-180.000,3,2.350690,2.291795,-0.058895,1.450785,1.528704,18.000136,0.01205669,-0.326361,11.485334,3.003143
900.000,750.000,-180.000,3,2.352867,2.244206,-0.108661,1.453258,1.605615,18.000018,0.01223459,-0.297405,11.753184,3.013032
