x,y,z,density_true,density_inverted,density_residual,resistivity_log10_true,resistivity_log10_inverted,chargeability_mrad,magnetic_susceptibility,gravity_proxy_mgal,magnetic_proxy_nt
500.000000,0.000000,-350.000000,0.001082,0.001330,0.000248,2.149299,2.194764,8.017813,0.002070,0.012904,0.274111
500.000000,0.000000,-300.000000,0.002101,0.002281,0.000180,2.148635,2.194100,8.034418,0.002139,0.026568,0.283197
500.000000,0.000000,-250.000000,0.003207,0.003289,0.000082,2.147873,2.193338,8.051248,0.002232,0.043011,0.295570
500.000000,0.000000,-200.000000,0.004309,0.004222,-0.000087,2.146986,2.192451,8.064241,0.002385,0.061302,0.315832
500.000000,0.000000,-150.000000,0.005095,0.004816,-0.000280,2.146219,2.191684,8.069471,0.002558,0.076878,0.338729
500.000000,0.000000,-100.000000,0.004294,0.004084,-0.000210,2.146703,2.192168,8.055228,0.002523,0.068708,0.334037
500.000000,0.000000,-50.000000,0.002139,0.002272,0.000133,2.148338,2.193803,8.026932,0.002269,0.036295,0.300500
500.000000,0.000000,0.000000,0.000588,0.000995,0.000406,2.149545,2.195010,8.007477,0.002073,0.010593,0.274500
500.000000,50.000000,-500.000000,0.000066,0.000336,0.000269,2.149957,2.190382,8.001094,0.002004,0.000664,0.265387
500.000000,50.000000,-450.000000,0.000321,0.000584,0.000264,2.149793,2.190217,8.005281,0.002021,0.003398,0.267565
500.000000,50.000000,-400.000000,0.001137,0.001350,0.000213,2.149265,2.189689,8.018722,0.002074,0.012779,0.274559
500.000000,50.000000,-350.000000,0.002967,0.003046,0.000079,2.148079,2.188503,8.048830,0.002193,0.035382,0.290335
500.000000,50.000000,-300.000000,0.005808,0.005658,-0.000150,2.146216,2.186640,8.094896,0.002388,0.073460,0.316208
500.000000,50.000000,-250.000000,0.009251,0.008722,-0.000529,2.143790,2.184215,8.145698,0.002704,0.124092,0.358068
500.000000,50.000000,-200.000000,0.013816,0.012502,-0.001314,2.140098,2.180523,8.198837,0.003348,0.196544,0.443313
500.000000,50.000000,-150.000000,0.018277,0.015976,-0.002301,2.136108,2.176533,8.239384,0.004157,0.275762,0.550475
500.000000,50.000000,-100.000000,0.016392,0.014183,-0.002209,2.137179,2.177604,8.203901,0.004106,0.262304,0.543605
500.000000,50.000000,-50.000000,0.008337,0.007414,-0.000923,2.143421,2.183845,8.101937,0.003099,0.141486,0.410295
500.000000,50.000000,0.000000,0.002274,0.002382,0.000107,2.148211,2.188636,8.028008,0.002297,0.040941,0.304098
500.000000,100.000000,-500.000000,0.000160,0.000389,0.000229,2.149897,2.183670,8.002641,0.002010,0.001598,0.266190
500.000000,100.000000,-450.000000,0.000773,0.000965,0.000193,2.149500,2.183273,8.012738,0.002050,0.008190,0.271440
500.000000,100.000000,-400.000000,0.002740,0.002786,0.000045,2.148227,2.182000,8.045148,0.002177,0.030808,0.288308
500.000000,100.000000,-350.000000,0.007160,0.006854,-0.000306,2.145362,2.179136,8.117815,0.002466,0.085379,0.326463
500.000000,100.000000,-300.000000,0.014114,0.013207,-0.000907,2.140786,2.174559,8.230063,0.002952,0.178500,0.390838
500.000000,100.000000,-250.000000,0.023250,0.021248,-0.002002,2.134255,2.168028,8.362037,0.003835,0.311861,0.507841
500.000000,100.000000,-200.000000,0.037370,0.032879,-0.004491,2.122804,2.156577,8.525556,0.005841,0.531635,0.773371
500.000000,100.000000,-150.000000,0.052781,0.045031,-0.007750,2.109376,2.143149,8.676206,0.008469,0.796364,1.121391
500.000000,100.000000,-100.000000,0.048863,0.041185,-0.007678,2.111446,2.145219,8.597770,0.008435,0.781909,1.116896
500.000000,100.000000,-50.000000,0.025100,0.021275,-0.003825,2.130046,2.163819,8.302596,0.005376,0.425988,0.711868
500.000000,100.000000,0.000000,0.006820,0.006105,-0.000716,2.144594,2.178368,8.082716,0.002910,0.122766,0.385263
500.000000,150.000000,-500.000000,0.000338,0.000503,0.000164,2.149781,2.175556,8.005615,0.002022,0.003382,0.267727
500.000000,150.000000,-450.000000,0.001637,0.001706,0.000068,2.148941,2.174716,8.027055,0.002106,0.017359,0.278868
500.000000,150.000000,-400.000000,0.005812,0.005548,-0.000264,2.146239,2.172014,8.095859,0.002376,0.065350,0.314668
500.000000,150.000000,-350.000000,0.015197,0.014166,-0.001031,2.140156,2.165931,8.250153,0.002989,0.181215,0.395740
500.000000,150.000000,-300.000000,0.030036,0.027693,-0.002342,2.130378,2.156153,8.489301,0.004032,0.379865,0.533911
500.000000,150.000000,-250.000000,0.050074,0.045266,-0.004808,2.115986,2.141761,8.776747,0.006002,0.671658,0.794699
500.000000,150.000000,-200.000000,0.082459,0.071904,-0.010555,2.089708,2.115483,9.151225,0.010609,1.173062,1.404759
500.000000,150.000000,-150.000000,0.118775,0.100621,-0.018154,2.058254,2.084029,9.511945,0.016712,1.792080,2.212878
500.000000,150.000000,-100.000000,0.110945,0.092830,-0.018115,2.062250,2.088025,9.350981,0.016711,1.775358,2.212692
500.000000,150.000000,-50.000000,0.057147,0.047791,-0.009356,2.104479,2.130254,8.686266,0.009729,0.969878,1.288266
500.000000,150.000000,0.000000,0.015511,0.013241,-0.002270,2.137680,2.163455,8.187327,0.004081,0.279200,0.540397
500.000000,200.000000,-500.000000,0.000627,0.000702,0.000076,2.149595,2.166344,8.010545,0.002041,0.006264,0.270241
500.000000,200.000000,-450.000000,0.003048,0.002932,-0.000116,2.148028,2.164778,8.050654,0.002198,0.032317,0.291043
500.000000,200.000000,-400.000000,0.010841,0.010091,-0.000750,2.142986,2.159735,8.179257,0.002703,0.121891,0.357905
500.000000,200.000000,-350.000000,0.028357,0.026163,-0.002194,2.131635,2.148384,8.467444,0.003845,0.338149,0.509144
500.000000,200.000000,-300.000000,0.055895,0.051268,-0.004627,2.113518,2.130268,8.912156,0.005768,0.706907,0.763734
500.000000,200.000000,-250.000000,0.091848,0.082867,-0.008980,2.087844,2.104593,9.432255,0.009232,1.231988,1.222334
500.000000,200.000000,-200.000000,0.146810,0.128083,-0.018726,2.043283,2.060033,10.068775,0.017033,2.088527,2.255259
500.000000,200.000000,-150.000000,0.206376,0.174940,-0.031436,1.991298,2.008047,10.648442,0.027229,3.113802,3.605411
500.000000,200.000000,-100.000000,0.190636,0.159455,-0.031181,1.999673,2.016422,10.334998,0.027065,3.050585,3.583583
500.000000,200.000000,-50.000000,0.097860,0.081617,-0.016243,2.072240,2.088990,9.180961,0.015146,1.660849,2.005405
500.000000,200.000000,0.000000,0.026599,0.022386,-0.004213,2.128930,2.145679,8.322937,0.005542,0.478773,0.733838
500.000000,250.000000,-500.000000,0.001007,0.000978,-0.000029,2.149350,2.156406,8.017573,0.002067,0.010069,0.273685
500.000000,250.000000,-450.000000,0.004968,0.004617,-0.000351,2.146790,2.153846,8.083758,0.002325,0.052662,0.307845
500.000000,250.000000,-400.000000,0.017754,0.016355,-0.001399,2.138518,2.145574,8.295513,0.003155,0.199612,0.417716
500.000000,250.000000,-350.000000,0.046494,0.042721,-0.003773,2.119901,2.126957,8.769191,0.005027,0.554429,0.665571
500.000000,250.000000,-300.000000,0.091071,0.083415,-0.007656,2.090687,2.097743,9.492597,0.008086,1.151784,1.070689
500.000000,250.000000,-250.000000,0.144528,0.130734,-0.013794,2.053104,2.060160,10.283210,0.012956,1.938618,1.715474
500.000000,250.000000,-200.000000,0.213736,0.187754,-0.025982,1.997155,2.004211,11.088750,0.022701,3.040623,3.005796
500.000000,250.000000,-150.000000,0.280035,0.238898,-0.041138,1.937569,1.944625,11.681703,0.034862,4.225179,4.615975
500.000000,250.000000,-100.000000,0.249904,0.209945,-0.039959,1.954818,1.961874,11.117574,0.033970,3.999002,4.497965
500.000000,250.000000,-50.000000,0.126892,0.106111,-0.020781,2.049973,2.057029,9.555427,0.018668,2.153578,2.471758
500.000000,250.000000,0.000000,0.034643,0.029096,-0.005547,2.122794,2.129850,8.427724,0.006502,0.623576,0.860928
500.000000,300.000000,-500.000000,0.001376,0.001242,-0.000134,2.149117,2.146198,8.026265,0.002096,0.013751,0.277471
500.000000,300.000000,-450.000000,0.007028,0.006434,-0.000594,2.145467,2.142548,8.122880,0.002468,0.074500,0.326742
500.000000,300.000000,-400.000000,0.025435,0.023332,-0.002103,2.133564,2.130646,8.430385,0.003667,0.285978,0.485531
500.000000,300.000000,-350.000000,0.066890,0.061366,-0.005524,2.106728,2.103809,9.116095,0.006365,0.797635,0.842808
500.000000,300.000000,-300.000000,0.130236,0.119299,-0.010937,2.065403,2.062485,10.150325,0.010625,1.647107,1.406859
500.000000,300.000000,-250.000000,0.198299,0.180165,-0.018133,2.018631,2.015713,11.187826,0.016312,2.659858,2.159871
500.000000,300.000000,-200.000000,0.263600,0.234163,-0.029437,1.966191,1.963272,11.955527,0.025333,3.749998,3.354317
500.000000,300.000000,-150.000000,0.307409,0.265514,-0.041895,1.922627,1.919708,12.219058,0.035337,4.638200,4.678894
500.000000,300.000000,-100.000000,0.256823,0.217896,-0.038927,1.953305,1.950387,11.321798,0.033024,4.109735,4.372707
500.000000,300.000000,-50.000000,0.127530,0.107489,-0.020041,2.051147,2.048228,9.613940,0.017962,2.164399,2.378370
500.000000,300.000000,0.000000,0.035138,0.029659,-0.005479,2.122898,2.119979,8.448737,0.006335,0.632484,0.838753
500.000000,350.000000,-500.000000,0.001505,0.001299,-0.000207,2.149048,2.136271,8.035943,0.002118,0.015047,0.280394
500.000000,350.000000,-450.000000,0.008465,0.007700,-0.000765,2.144567,2.131789,8.161472,0.002588,0.089742,0.342643
500.000000,350.000000,-400.000000,0.031621,0.028969,-0.002653,2.129610,2.116833,8.556260,0.004111,0.355529,0.544280
500.000000,350.000000,-350.000000,0.084130,0.077160,-0.006970,2.095642,2.082865,9.431632,0.007534,1.003219,0.997627
500.000000,350.000000,-300.000000,0.163589,0.149942,-0.013647,2.044007,2.031230,10.736585,0.012788,2.068928,1.693236
500.000000,350.000000,-250.000000,0.240827,0.219738,-0.021089,1.992190,1.979413,11.947615,0.018635,3.230309,2.467464
500.000000,350.000000,-200.000000,0.288347,0.259352,-0.028995,1.954602,1.941825,12.514287,0.024903,4.102054,3.297326
500.000000,350.000000,-150.000000,0.290710,0.255569,-0.035141,1.942866,1.930089,12.236482,0.029837,4.386236,3.950653
500.000000,350.000000,-100.000000,0.219220,0.189143,-0.030077,1.987735,1.974958,11.008894,0.025841,3.507991,3.421591
500.000000,350.000000,-50.000000,0.104704,0.089559,-0.015146,2.071319,2.058542,9.401177,0.013941,1.777013,1.845959
500.000000,350.000000,0.000000,0.029323,0.025029,-0.004294,2.128105,2.115328,8.396656,0.005278,0.527809,0.698915
500.000000,400.000000,-500.000000,0.001067,0.000861,-0.000205,2.149368,2.127242,8.046534,0.002122,0.010662,0.280917
500.000000,400.000000,-450.000000,0.008265,0.007512,-0.000753,2.144766,2.122640,8.193412,0.002639,0.087621,0.349396
500.000000,400.000000,-400.000000,0.033488,0.030714,-0.002774,2.128515,2.106389,8.643687,0.004334,0.376522,0.573882
500.000000,400.000000,-350.000000,0.091725,0.084195,-0.007530,2.090882,2.068756,9.631073,0.008157,1.093792,1.080072
500.000000,400.000000,-300.000000,0.179852,0.165003,-0.014849,2.033763,2.011637,11.086965,0.013926,2.274616,1.843908
500.000000,400.000000,-250.000000,0.260136,0.238108,-0.022028,1.980883,1.958757,12.365228,0.019513,3.489307,2.583692
500.000000,400.000000,-200.000000,0.289057,0.262623,-0.026434,1.958753,1.936627,12.708720,0.022906,4.112154,3.032932
500.000000,400.000000,-150.000000,0.254942,0.228329,-0.026613,1.975754,1.953628,11.964021,0.023000,3.846570,3.045433
500.000000,400.000000,-100.000000,0.170222,0.150134,-0.020088,2.029851,2.007725,10.524632,0.017793,2.723924,2.355957
500.000000,400.000000,-50.000000,0.077011,0.067273,-0.009738,2.094807,2.072681,9.115803,0.009535,1.307006,1.262516
500.000000,400.000000,0.000000,0.022076,0.019126,-0.002951,2.134283,2.112157,8.323142,0.004111,0.397376,0.544352
500.000000,450.000000,-500.000000,-0.000257,-0.000342,-0.000086,2.150293,2.119700,8.059041,0.002098,-0.002564,0.277823
500.000000,450.000000,-450.000000,0.005571,0.005111,-0.000460,2.146646,2.116053,8.216859,0.002588,0.059056,0.342608
500.000000,450.000000,-400.000000,0.028898,0.026650,-0.002248,2.131704,2.101111,8.677174,0.004235,0.324910,0.560759
500.000000,450.000000,-350.000000,0.085089,0.078317,-0.006772,2.095466,2.064873,9.664604,0.007985,1.014656,1.057233
500.000000,450.000000,-300.000000,0.171344,0.157462,-0.013882,2.039648,2.009055,11.100906,0.013615,2.167009,1.802786
500.000000,450.000000,-250.000000,0.248106,0.227625,-0.020481,1.989579,1.958986,12.317831,0.018667,3.327939,2.471647
500.000000,450.000000,-200.000000,0.265885,0.243081,-0.022804,1.976721,1.946128,12.502780,0.020258,3.782502,2.682329
500.000000,450.000000,-150.000000,0.215391,0.195536,-0.019855,2.007440,1.976847,11.544236,0.017711,3.249825,2.345158
500.000000,450.000000,-100.000000,0.130359,0.117245,-0.013114,2.062113,2.031520,10.084259,0.012230,2.086021,1.619301
500.000000,450.000000,-50.000000,0.056000,0.049915,-0.006085,2.111857,2.081264,8.881600,0.006571,0.950408,0.870078
500.000000,450.000000,0.000000,0.016427,0.014384,-0.002043,2.138862,2.108269,8.260373,0.003317,0.295686,0.439265
500.000000,500.000000,-500.000000,-0.002534,-0.002369,0.000166,2.151872,2.114032,8.074423,0.002047,-0.025330,0.271020
500.000000,500.000000,-450.000000,0.000271,0.000409,0.000138,2.150284,2.112444,8.234172,0.002434,0.002875,0.322339
500.000000,500.000000,-400.000000,0.017764,0.016714,-0.001050,2.139244,2.101404,8.662029,0.003820,0.199729,0.505792
500.000000,500.000000,-350.000000,0.064326,0.059644,-0.004682,2.109343,2.071503,9.542749,0.007040,0.767065,0.932112
500.000000,500.000000,-300.000000,0.138533,0.127775,-0.010758,2.061378,2.023538,10.795567,0.011902,1.752045,1.575982
500.000000,500.000000,-250.000000,0.205479,0.189006,-0.016474,2.017835,1.979995,11.826411,0.016149,2.756178,2.138290
500.000000,500.000000,-200.000000,0.219283,0.201212,-0.018071,2.008319,1.970479,11.912406,0.016955,3.119546,2.244941
500.000000,500.000000,-150.000000,0.171684,0.156975,-0.014709,2.038371,2.000531,10.980201,0.013858,2.590365,1.834909
500.000000,500.000000,-100.000000,0.098830,0.089876,-0.008954,2.085256,2.047416,9.682526,0.009000,1.581489,1.191736
500.000000,500.000000,-50.000000,0.041187,0.037116,-0.004070,2.122898,2.085058,8.694603,0.004965,0.699009,0.657469
500.000000,500.000000,0.000000,0.012251,0.010716,-0.001535,2.141955,2.104114,8.207410,0.002875,0.220521,0.380723
500.000000,550.000000,-500.000000,-0.005355,-0.004853,0.000502,2.153823,2.110245,8.091096,0.001979,-0.053523,0.262024
500.000000,550.000000,-450.000000,-0.006548,-0.005626,0.000921,2.154946,2.111367,8.246697,0.002220,-0.069413,0.293915
500.000000,550.000000,-400.000000,0.002725,0.003281,0.000556,2.149377,2.105798,8.615109,0.003211,0.030640,0.425190
500.000000,550.000000,-350.000000,0.034996,0.033214,-0.001782,2.128847,2.085268,9.322327,0.005618,0.417315,0.743903
500.000000,550.000000,-300.000000,0.090821,0.084514,-0.006308,2.092818,2.049239,10.289439,0.009318,1.148630,1.233786
500.000000,550.000000,-250.000000,0.143786,0.132881,-0.010905,2.058316,2.014738,11.054435,0.012559,1.928661,1.662936
500.000000,550.000000,-200.000000,0.157153,0.144697,-0.012456,2.049198,2.005619,11.069315,0.013084,2.235667,1.732482
500.000000,550.000000,-150.000000,0.123078,0.112953,-0.010124,2.070740,2.027161,10.298628,0.010548,1.856996,1.396715
500.000000,550.000000,-100.000000,0.069945,0.063880,-0.006065,2.104812,2.061233,9.275266,0.006848,1.119276,0.906751
500.000000,550.000000,-50.000000,0.028863,0.026052,-0.002810,2.131321,2.087743,8.521173,0.004003,0.489850,0.530094
500.000000,550.000000,0.000000,0.008627,0.007434,-0.001193,2.144421,2.100842,8.156321,0.002598,0.155292,0.344020
500.000000,600.000000,-500.000000,-0.007833,-0.007020,0.000813,2.155534,2.107953,8.103613,0.001915,-0.078293,0.253608
500.000000,600.000000,-450.000000,-0.012768,-0.011127,0.001641,2.159182,2.111601,8.249713,0.002009,-0.135353,0.265966
500.000000,600.000000,-400.000000,-0.011608,-0.009541,0.002068,2.158991,2.111411,8.548653,0.002592,-0.130518,0.343145
500.000000,600.000000,-350.000000,0.005980,0.007021,0.001040,2.148066,2.100486,9.066315,0.004143,0.071313,0.548620
500.000000,600.000000,-300.000000,0.042442,0.040580,-0.001862,2.124596,2.077016,9.728746,0.006615,0.536775,0.875904
500.000000,600.000000,-250.000000,0.080577,0.075285,-0.005291,2.099641,2.052061,10.218113,0.008832,1.080808,1.169456
500.000000,600.000000,-200.000000,0.094180,0.087233,-0.006946,2.090303,2.042723,10.177977,0.009238,1.339806,1.223140
500.000000,600.000000,-150.000000,0.075816,0.069835,-0.005980,2.101636,2.054056,9.606981,0.007569,1.143912,1.002210
500.000000,600.000000,-100.000000,0.043483,0.039772,-0.003712,2.122171,2.074591,8.882540,0.005130,0.695830,0.679208
500.000000,600.000000,-50.000000,0.017975,0.016146,-0.001829,2.138481,2.090901,8.358927,0.003285,0.305071,0.434929
500.000000,600.000000,0.000000,0.005372,0.004477,-0.000896,2.146559,2.098979,8.107865,0.002385,0.096703,0.315770
500.000000,650.000000,-500.000000,-0.009019,-0.008042,0.000977,2.156343,2.106659,8.105176,0.001877,-0.090147,0.248517
500.000000,650.000000,-450.000000,-0.016221,-0.014188,0.002033,2.161500,2.111815,8.234550,0.001861,-0.171963,0.246403
500.000000,650.000000,-400.000000,-0.020798,-0.017816,0.002982,2.165071,2.115387,8.464390,0.002119,-0.233839,0.280536
500.000000,650.000000,-350.000000,-0.014660,-0.011721,0.002939,2.161597,2.111913,8.814122,0.002967,-0.174816,0.392870
500.000000,650.000000,-300.000000,0.005788,0.007157,0.001368,2.148501,2.098816,9.218419,0.004413,0.073206,0.584287
500.000000,650.000000,-250.000000,0.030994,0.029977,-0.001017,2.131888,2.082204,9.482339,0.005769,0.415740,0.763918
500.000000,650.000000,-200.000000,0.043996,0.041334,-0.002662,2.122899,2.073214,9.408614,0.006089,0.625897,0.806204
500.000000,650.000000,-150.000000,0.038117,0.035355,-0.002762,2.126117,2.076432,9.019278,0.005178,0.575107,0.685642
500.000000,650.000000,-100.000000,0.022555,0.020650,-0.001905,2.135767,2.086083,8.553709,0.003792,0.360929,0.502043
500.000000,650.000000,-50.000000,0.009424,0.008360,-0.001064,2.144039,2.094354,8.224200,0.002736,0.159935,0.362239
500.000000,650.000000,0.000000,0.002807,0.002173,-0.000634,2.148226,2.098541,8.067481,0.002220,0.050525,0.294001
500.000000,700.000000,-500.000000,-0.008493,-0.007555,0.000938,2.155960,2.106152,8.092746,0.001873,-0.084888,0.247956
500.000000,700.000000,-450.000000,-0.015952,-0.013974,0.001978,2.161242,2.111434,8.197266,0.001803,-0.169110,0.238684
500.000000,700.000000,-400.000000,-0.022896,-0.019819,0.003076,2.166295,2.116486,8.362746,0.001861,-0.257425,0.246441
500.000000,700.000000,-350.000000,-0.023404,-0.019860,0.003544,2.167079,2.117271,8.582339,0.002242,-0.279084,0.296865
500.000000,700.000000,-300.000000,-0.013742,-0.010889,0.002853,2.160951,2.111143,8.803366,0.002980,-0.173796,0.394518
500.000000,700.000000,-250.000000,0.001666,0.002969,0.001302,2.150704,2.100896,8.918495,0.003725,0.022353,0.493214
500.000000,700.000000,-200.000000,0.012744,0.012610,-0.000134,2.143008,2.093200,8.837038,0.003963,0.181303,0.524712
500.000000,700.000000,-150.000000,0.014038,0.013264,-0.000774,2.141634,2.091826,8.590200,0.003560,0.211803,0.471367
500.000000,700.000000,-100.000000,0.009041,0.008291,-0.000749,2.144484,2.094676,8.316039,0.002888,0.144669,0.382452
500.000000,700.000000,-50.000000,0.003883,0.003339,-0.000543,2.147614,2.097806,8.127242,0.002366,0.065898,0.313301
500.000000,700.000000,0.000000,0.001146,0.000724,-0.000422,2.149297,2.099489,8.038372,0.002110,0.020632,0.279325
500.000000,750.000000,-500.000000,-0.006637,-0.005894,0.000744,2.154653,2.106707,8.069967,0.001896,-0.066345,0.251033
500.000000,750.000000,-450.000000,-0.012739,-0.011164,0.001575,2.158952,2.111006,8.144725,0.001819,-0.135046,0.240871
500.000000,750.000000,-400.000000,-0.019220,-0.016705,0.002515,2.163577,2.115631,8.253653,0.001791,-0.216103,0.237168
